Company,Timestamp,Label,Headline
GOOGL,2020-10-09 18:25:00,1,YouTubes Now Testing Shopping Features WWD
GOOGL,2020-10-09 16:25:00,1,"Alphabet Inc. Cl A stock rises Friday, outperforms market MarketWatch"
GOOGL,2020-10-09 15:21:00,1,Stocks extend gains with stimulus prospects in focus Yahoo Finance Video
GOOGL,2020-10-09 14:25:00,1,"Microsoft Is Bringing Xbox Game Pass to iOS, but With a Catch Motley Fool"
GOOGL,2020-10-09 13:59:00,1,Factbox: Big Tech's market dominance spurs numerous U.S. antitrust probes Reuters
GOOGL,2020-10-09 13:11:00,1,Google Plans to Make YouTube a Major Shopping Destination Bloomberg
GOOGL,2020-10-09 12:30:00,1,Netflix Is Beating YouTube in This Key Demographic Motley Fool
GOOGL,2020-10-09 11:56:00,1,Apple Prepares to Launch 5G iPhones Into Unready U.S. Market Bloomberg
GOOGL,2020-10-09 11:11:00,1,"Most popular brands during COVID-19, according to MBLM brand intimacy report Yahoo Finance Video"
GOOGL,2020-10-09 10:00:00,1,Microsoft Takes Shots at Apple in New App Store Principles Motley Fool
GOOGL,2020-10-09 09:57:00,1,Why I'm Buying More Anaplan Stock Motley Fool
GOOGL,2020-10-09 09:48:00,1,Dow Gains as White House Reportedly Ready to Raise Stimulus Offer Investing.com
GOOGL,2020-10-09 06:30:00,1,Should Tech Investors Worry About Antitrust? Motley Fool
GOOGL,2020-10-09 05:25:00,1,Carmakers compete to keep you entertained BBC
GOOGL,2020-10-09 05:00:00,1,American-Made Disinformation Strains Social Medias Safeguards Bloomberg
GOOGL,2020-10-09 04:37:00,1,AMD Is Said in Talks to Buy Rival Xilinx in $30 Billion Deal Bloomberg
GOOGL,2020-10-08 22:59:00,0,Google Sister Waymo Rolls Out Self-Driving Taxi Service To The Public Benzinga
GOOGL,2020-10-08 17:18:00,0,Alphabet Inc. -- Moody's announces completion of a periodic review of ratings of Alphabet Inc. Moody's
GOOGL,2020-10-08 16:25:00,0,"Alphabet Inc. Cl A stock rises Thursday, outperforms market MarketWatch"
GOOGL,2020-10-08 14:52:00,0,Google Readies Cheaper Nest Thermostat With Hand Gesture Control Bloomberg
GOOGL,2020-10-08 12:44:00,0,Arista Stock Is Spiking Because J.P. Morgan Sees a Cloud-Demand Rebound Barrons.com
GOOGL,2020-10-08 12:31:00,0,Waymo starts to open driverless ride-hailing service to the public TechCrunch
GOOGL,2020-10-08 12:12:00,0,Waymo opens driverless robo-taxi service to the public in Phoenix Reuters
GOOGL,2020-10-08 12:07:00,0,Morning Bell With Jim Cramer: Buy Alphabet if This Happens TheStreet.com
GOOGL,2020-10-08 12:00:00,0,CORRECTED-Waymo opens driverless robo-taxi service to the public in Phoenix Reuters
GOOGL,2020-10-08 11:55:00,0,IBM CEO: Why we just made this 'landmark' business move Yahoo Finance
GOOGL,2020-10-08 11:05:00,0,Dow Trims Some Gains as Pelosi Rejects Piecemeal Stimulus Investing.com
GOOGL,2020-10-08 10:06:00,0,Tesla Stock Is the Next Amazon.com Barrons.com
GOOGL,2020-10-08 10:00:00,0,Apple Pushes Back on House Antitrust Findings Motley Fool
GOOGL,2020-10-08 09:19:00,0,Facebook a net bad for society: Kurt Andersen Yahoo Finance
GOOGL,2020-10-08 09:00:00,0,Influencers with Andy Serwer: Kurt Andersen Yahoo Finance Video
GOOGL,2020-10-08 07:45:00,0,MessageBirds $200 Million Fundraise Likely Last Before an IPO Bloomberg
GOOGL,2020-10-08 07:30:00,0,"[video]5 Thoughts on the House's Antitrust Report on Google, Facebook, Apple and Amazon TheStreet.com"
GOOGL,2020-10-08 07:08:00,0,Paytm targets a million apps on its mini app store to take on Google Reuters
GOOGL,2020-10-08 07:06:00,0,3 Top Cloud Computing Stocks to Buy Right Now Motley Fool
GOOGL,2020-10-08 07:00:00,0,Think Big Tech is Getting Broken Up? Buy Alphabet Stock Motley Fool
GOOGL,2020-10-08 06:53:00,0,"Google must negotiate to pay for French news, appeals court confirms TechCrunch"
GOOGL,2020-10-08 06:06:00,0,"Forget the FAANG Stocks and Buy ""TIPS"" Instead Motley Fool"
GOOGL,2020-10-07 21:09:00,1,Trick or Tweet: Cramer's 'Mad Money' Recap (Wednesday 10/7/20) TheStreet.com
GOOGL,2020-10-07 20:50:00,1,U.S. Seizes 92 Websites Used by Iran to Spread Disinformation Bloomberg
GOOGL,2020-10-07 19:01:00,1,Jim Cramer: Probe Into Big Tech 'Monopoly' Is Just a Political Game TheStreet.com
GOOGL,2020-10-07 18:09:00,1,Daily Crunch: Big tech responds to antitrust report TechCrunch
GOOGL,2020-10-07 17:46:00,1,Why It Might Be Time to Meld Your Investing Strategy With Your Disaster Preparedness Plan Barrons.com
GOOGL,2020-10-07 17:32:00,1,Facebook Bans Political Ads After End of Voting on Election Day Bloomberg
