Company,Timestamp,Label,Headline
NEE,2020-10-09 09:00:00,0,"The Zacks Analyst Blog Highlights: Adobe, Costco, Union Pacific, NextEra Energy and Altria Group Zacks"
NEE,2020-10-08 13:20:00,0,"Top Stock Reports for Adobe, Costco & Union Pacific Zacks"
NEE,2020-10-08 09:51:00,0,Top Ranked Income Stocks to Buy for October 8th Zacks
NEE,2020-10-07 19:27:00,0,A Basket of Renewable Energy Stocks Motley Fool
NEE,2020-10-07 18:36:00,0,Chevron Stock Is Now Worth More Than Exxon. Theyre Both Worth Less Than NextEra Energy. Barrons.com
NEE,2020-10-07 16:06:00,0,NextEra Now More Valuable Than Exxon as Clean Power Eclipses Oil Bloomberg
NEE,2020-10-07 06:30:00,0,NextEra Energy announces date for release of third-quarter 2020 financial results PR Newswire
NEE,2020-10-07 06:06:00,0,Why Isn't Buffett Putting More of His Cash to Work? Motley Fool
NEE,2020-10-06 17:50:00,1,NextEra Energy (NEE) Gains As Market Dips: What You Should Know Zacks
NEE,2020-10-06 16:32:00,1,Clean Energy Attracts Buyers Ahead of Elections Investopedia
NEE,2020-10-06 15:00:00,1,Oil Rallies On Stimulus Hopes Oilprice.com
NEE,2020-10-06 10:26:00,1,A Look Into NextEra Energy's Price Over Earnings Benzinga
NEE,2020-10-06 09:22:00,1,NextEra Energy Doesn't Need Duke Energy to Thrive Motley Fool
NEE,2020-10-05 17:23:00,1,NextEra briefly topping Exxon's market value shifts focus to renewables -UBS Reuters
NEE,2020-10-05 08:44:00,1,ExxonMobil Loses Title As Largest U.S. Energy Company Motley Fool
NEE,2020-10-04 10:36:00,1,3 Top Infrastructure Stocks to Buy in October Motley Fool
NEE,2020-10-04 08:16:00,1,This Renewable Energy Stock Ramps Up Its Focus on Solving a Critical Issue Motley Fool
NEE,2020-10-04 07:00:00,1,3 Top Renewable Energy Stocks to Buy in October Motley Fool
NEE,2020-10-03 06:36:00,0,5 Safe Stocks to Buy if the Stock Market Crashes Motley Fool
NEE,2020-10-02 15:00:00,1,Souring Fundamentals Force Brent Crude Oil Below $40 Oilprice.com
NEE,2020-10-02 12:10:00,1,Why NextEra (NEE) is Poised to Beat Earnings Estimates Again Zacks
